X,Y,FID,FID_1,LABELID,POINT_X,POINT_Y,FID_2,COMUNAREAL,VAL_COM,OBJECTID,A_O,IDACCIDENT,REGION,COD_COMUN,COMUNA,CALLE_UNO,CALLE_DOS,NUMERO,DIR_GEOCOD,PAIS,TIPO,OBJECTID_1,Año,Idaccide_1,Claseaccid,Fecha,Hora,Cód_Regi,Región,Cód_Comun,Comuna_1,Cód_Tipo_,Tipo_Accid,Cód_Tipo1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa__CON,Cód_Cau_1,Causa,Cód_Calle,Calle_Un_1,Cód_Cal_1,Calle_Do_1,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Km_Vía_Fe,Pistas_de_,Pistas_de1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos
-8138430.4700612,-4410042.70968839,3281,13740,1361310,-73.1087648,-36.7912009,175,HUALPEN,0,25938,2021,1361310,REGION BIO BIO,8110,TALCAHUANO,GRAN BRETA??ªA, ,3796,"GRAN BRETA??ªA 3796, TALCAHUANO",CHILE,RANGE_INTERPOLATED,35796,2021,1361310,1,2021/07/03 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,GRAN BRETAÑA,0, ,- GRAN BRETAÑA,3796, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,4,0
-8138430.4700612,-4410042.70968839,3282,13741,1362762,-73.1087648,-36.7912009,175,HUALPEN,0,27417,2021,1362762,REGION BIO BIO,8110,TALCAHUANO,GRAN BRETA??ªA, ,3795,"GRAN BRETA??ªA 3795, TALCAHUANO",CHILE,RANGE_INTERPOLATED,37834,2021,1362762,1,2021/07/12 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,GRAN BRETAÑA,0, ,- GRAN BRETAÑA,3795, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8138430.4700612,-4410042.70968839,3283,13742,1380478,-73.1087648,-36.7912009,175,HUALPEN,0,39547,2021,1380478,REGION BIO BIO,8110,TALCAHUANO,GRAN BRETA??ªA, ,3795,"GRAN BRETA??ªA 3795, TALCAHUANO",CHILE,RANGE_INTERPOLATED,54291,2021,1380478,1,2021/09/18 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,9,PERDIDA CONTROL VEHICULO,95,PERDIDA CONTROL VEHICULO,0,GRAN BRETAÑA,0, ,- GRAN BRETAÑA,3795, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,0
-8137332.92667368,-4410020.20459236,3284,13743,1347649,-73.0989054,-36.791039,175,HUALPEN,1,16898,2021,1347649,REGION BIO BIO,8112,HUALPEN,BADALONA, ,985,"BADALONA 985, HUALPEN",CHILE,RANGE_INTERPOLATED,23300,2021,1347649,1,2021/05/06 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,13,CAUSAS NO DETERMINADAS,97,CAUSAS NO DETERMINADAS,0,BADALONA,0, ,- BADALONA,985, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136565.34538881,-4409918.85579618,3285,13744,1335864,-73.0920101,-36.7903099,175,HUALPEN,1,8483,2021,1335864,REGION BIO BIO,8112,HUALPEN,CURANILAHUE,PUERTO OCTAY,0,"CURANILAHUE & PUERTO OCTAY, HUALPEN",CHILE,GEOMETRIC_CENTER,11899,2021,1335864,1,2021/03/03 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,0,CURANILAHUE,0,PUERTO OCTAY,CURANILAHUE - PUERTO OCTAY,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8136565.34538881,-4409918.85579618,3286,13745,1402890,-73.0920101,-36.7903099,175,HUALPEN,1,55342,2021,1402890,REGION BIO BIO,8112,HUALPEN,CURANILAHUE,PUERTO OCTAY,0,"CURANILAHUE & PUERTO OCTAY, HUALPEN",CHILE,GEOMETRIC_CENTER,75191,2021,1402890,1,2021/12/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,1,IMPRUDENCIA DEL CONDUCTOR,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,0,CURANILAHUE,0,PUERTO OCTAY,CURANILAHUE - PUERTO OCTAY,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8135426.88095647,-4409917.46574945,3287,13746,1384172,-73.0817831,-36.7902999,175,HUALPEN,1,41735,2021,1384172,REGION BIO BIO,8112,HUALPEN,O'HIGGINS,SANTA MARIA,0,"O'HIGGINS & SANTA MARIA, HUALPEN",CHILE,GEOMETRIC_CENTER,57184,2021,1384172,1,2021/10/01 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,14,CRUCE CON SEÑAL PARE,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,O'HIGGINS,0,SANTA MARIA,O'HIGGINS - SANTA MARIA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8139071.77051571,-4409908.58335511,3288,13747,1397966,-73.1145257,-36.790236,175,HUALPEN,1,52352,2021,1397966,REGION BIO BIO,8112,HUALPEN,SARAJEVO, ,3361,"SARAJEVO 3361, HUALPEN",CHILE,RANGE_INTERPOLATED,71169,2021,1397966,1,2021/11/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,SARAJEVO,0, ,- SARAJEVO,3361, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8138256.13260667,-4409907.80492967,3289,13748,1343342,-73.1071987,-36.7902304,175,HUALPEN,1,13859,2021,1343342,REGION BIO BIO,8112,HUALPEN,TARRASA,MADRID,0,"TARRASA & MADRID, HUALPEN",CHILE,GEOMETRIC_CENTER,19157,2021,1343342,1,2021/04/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,70,VOLCADURA,70,VOLCADURA,1,URBANA,16,CRUCE SIN SEÑALIZACION,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,0,TARRASA,0,MADRID,MADRID - TARRASA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,0
-8135993.63074799,-4409873.95737841,3290,13749,1338021,-73.0868743,-36.7899869,175,HUALPEN,1,10283,2021,1338021,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON,CURANILAHUE,0,"CRISTOBAL COLON & CURANILAHUE, HUALPEN",CHILE,GEOMETRIC_CENTER,14301,2021,1338021,1,2021/03/14 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,CRISTOBAL COLON,0,CURANILAHUE,CRISTOBAL COLON - CURANILAHUE,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8135993.63074799,-4409873.95737841,3291,13750,1343238,-73.0868743,-36.7899869,175,HUALPEN,1,13722,2021,1343238,REGION BIO BIO,8112,HUALPEN,CURANILAHUE,CRISTOBAL COLON,0,"CURANILAHUE & CRISTOBAL COLON, HUALPEN",CHILE,GEOMETRIC_CENTER,18959,2021,1343238,1,2021/04/12 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,CURANILAHUE,0,CRISTOBAL COLON,CRISTOBAL COLON - CURANILAHUE,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8135993.63074799,-4409873.95737841,3292,13751,1346685,-73.0868743,-36.7899869,175,HUALPEN,1,16001,2021,1346685,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON,CURANILAHUE,0,"CRISTOBAL COLON & CURANILAHUE, HUALPEN",CHILE,GEOMETRIC_CENTER,22023,2021,1346685,1,2021/04/30 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,CRISTOBAL COLON,0,CURANILAHUE,CRISTOBAL COLON - CURANILAHUE,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135993.63074799,-4409873.95737841,3293,13752,1347335,-73.0868743,-36.7899869,175,HUALPEN,1,16445,2021,1347335,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON,CURANILAHUE,0,"CRISTOBAL COLON & CURANILAHUE, HUALPEN",CHILE,GEOMETRIC_CENTER,22683,2021,1347335,1,2021/05/03 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,0,CRISTOBAL COLON,0,CURANILAHUE,CRISTOBAL COLON - CURANILAHUE,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,1,1
-8135993.63074799,-4409873.95737841,3294,13753,1349791,-73.0868743,-36.7899869,175,HUALPEN,1,18236,2021,1349791,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON,CURANILAHUE,0,"CRISTOBAL COLON & CURANILAHUE, HUALPEN",CHILE,GEOMETRIC_CENTER,25073,2021,1349791,1,2021/05/15 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,62,CHOQUE FRENTE/LADO,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,11,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,0,CRISTOBAL COLON,0,CURANILAHUE,CRISTOBAL COLON - CURANILAHUE,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135993.63074799,-4409873.95737841,3295,13754,1380896,-73.0868743,-36.7899869,175,HUALPEN,1,40000,2021,1380896,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON,CURANILAHUE,0,"CRISTOBAL COLON & CURANILAHUE, HUALPEN",CHILE,GEOMETRIC_CENTER,54948,2021,1380896,1,2021/09/21 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,70,VOLCADURA,70,VOLCADURA,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,11,DEFICIENCIAS VIALES,92,ANIMALES SUELTOS VIA PUBLICA,0,CRISTOBAL COLON,0,CURANILAHUE,CRISTOBAL COLON - CURANILAHUE,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8135993.63074799,-4409873.95737841,3296,13755,1381369,-73.0868743,-36.7899869,175,HUALPEN,1,40268,2021,1381369,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON,CURANILAHUE,0,"CRISTOBAL COLON & CURANILAHUE, HUALPEN",CHILE,GEOMETRIC_CENTER,55296,2021,1381369,1,2021/09/22 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,CRISTOBAL COLON,0,CURANILAHUE,CRISTOBAL COLON - CURANILAHUE,0, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8136009.08189331,-4409854.4968227,3297,13756,1402143,-73.0870131,-36.7898469,175,HUALPEN,1,54713,2021,1402143,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON, ,8224,"CRISTOBAL COLON 8224, HUALPEN",CHILE,RANGE_INTERPOLATED,74361,2021,1402143,1,2021/12/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,CRISTOBAL COLON,0, ,- CRISTOBAL COLON,8224, , , , ,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8135980.60636757,-4409845.26697156,3298,13757,1327329,-73.0867573,-36.7897805,175,HUALPEN,1,2786,2021,1327329,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON,AMSTERDAM,0,"CRISTOBAL COLON & AMSTERDAM, HUALPEN",CHILE,GEOMETRIC_CENTER,3822,2021,1327329,1,2021/01/20 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,CRISTOBAL COLON,0,AMSTERDAM,AMSTERDAM - CRISTOBAL COLON,0, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135487.5612109,-4409842.06988643,3299,13758,1408946,-73.0823282,-36.7897575,175,HUALPEN,1,59263,2021,1408946,REGION BIO BIO,8112,HUALPEN,SANTA TERESA DE LOS ANDES, ,460,"SANTA TERESA DE LOS ANDES 460, HUALPEN",CHILE,RANGE_INTERPOLATED,80519,2021,1408946,1,2021/12/30 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,SANTA TERESA DE LOS ANDES,0, ,- SANTA TERESA DE LOS ANDES,460, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8137467.92382016,-4409832.77054429,3300,13759,1340125,-73.1001181,-36.7896906,175,HUALPEN,1,11833,2021,1340125,REGION BIO BIO,8112,HUALPEN,PATRIA VIEJA, ,1080,"PATRIA VIEJA 1080, HUALPEN",CHILE,RANGE_INTERPOLATED,16373,2021,1340125,1,2021/03/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,4,ALCOHOL EN CONDUCTOR,24,CONDUCCION EN ESTADO DE EBRIEDAD,0,PATRIA VIEJA,0, ,- PATRIA VIEJA,1080, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8137167.07176434,-4409831.50561198,3301,13760,1379373,-73.0974155,-36.7896815,175,HUALPEN,1,38087,2021,1379373,REGION BIO BIO,8112,HUALPEN,PATRIA VIEJA,TOSCANIA,0,"PATRIA VIEJA & TOSCANIA, HUALPEN",CHILE,GEOMETRIC_CENTER,52318,2021,1379373,1,2021/09/10 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,PATRIA VIEJA,0,TOSCANIA,PATRIA VIEJA - TOSCANIA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1
-8137167.07176434,-4409831.50561198,3302,13761,1384307,-73.0974155,-36.7896815,175,HUALPEN,1,42504,2021,1384307,REGION BIO BIO,8112,HUALPEN,PATRIA VIEJA,TOSCANIA,0,"PATRIA VIEJA & TOSCANIA, HUALPEN",CHILE,GEOMETRIC_CENTER,58230,2021,1384307,1,2021/10/04 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,14,CRUCE CON SEÑAL PARE,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,PATRIA VIEJA,0,TOSCANIA,PATRIA VIEJA - TOSCANIA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8138840.60446113,-4409829.4622601,3303,13762,1404966,-73.1124491,-36.7896668,175,HUALPEN,1,56930,2021,1404966,REGION BIO BIO,8112,HUALPEN,MONACO,SILESIA,0,"MONACO & SILESIA, HUALPEN",CHILE,GEOMETRIC_CENTER,77338,2021,1404966,1,2021/12/18 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,MONACO,0,SILESIA,MONACO - SILESIA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8136838.51228727,-4409828.07222504,3304,13763,1335140,-73.094464,-36.7896568,175,HUALPEN,1,8122,2021,1335140,REGION BIO BIO,8112,HUALPEN,LA RECONQUISTA,PATRIA VIEJA,0,"LA RECONQUISTA & PATRIA VIEJA, HUALPEN",CHILE,GEOMETRIC_CENTER,11412,2021,1335140,1,2021/03/01 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,LA RECONQUISTA,0,PATRIA VIEJA,LA RECONQUISTA - PATRIA VIEJA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8136838.51228727,-4409828.07222504,3305,13764,1380432,-73.094464,-36.7896568,175,HUALPEN,1,39400,2021,1380432,REGION BIO BIO,8112,HUALPEN,LA RECONQUISTA,PATRIA VIEJA,0,"LA RECONQUISTA & PATRIA VIEJA, HUALPEN",CHILE,GEOMETRIC_CENTER,54114,2021,1380432,1,2021/09/17 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,65,SEÑALIZACION DESOBEDECER SEÑAL PARE,0,LA RECONQUISTA,0,PATRIA VIEJA,LA RECONQUISTA - PATRIA VIEJA,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,2
-8136520.7730647,-4409787.78908765,3306,13765,1375165,-73.0916097,-36.789367,175,HUALPEN,1,35930,2021,1375165,REGION BIO BIO,8112,HUALPEN,PATRIA VIEJA,PUERTO OCTAY,0,"PATRIA VIEJA & PUERTO OCTAY, HUALPEN",CHILE,GEOMETRIC_CENTER,49476,2021,1375165,1,2021/08/29 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,0,PATRIA VIEJA,0,PUERTO OCTAY,PATRIA VIEJA - PUERTO OCTAY,0, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8135949.84879227,-4409779.53231433,3307,13766,1380860,-73.086481,-36.7893076,175,HUALPEN,1,39935,2021,1380860,REGION BIO BIO,8112,HUALPEN,CRISTOBAL COLON, ,8185,"CRISTOBAL COLON 8185, HUALPEN",CHILE,RANGE_INTERPOLATED,54858,2021,1380860,1,2021/09/20 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,0,CRISTOBAL COLON,0, ,- CRISTOBAL COLON,8185, , , , ,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1
-8138804.125064,-4409747.00569383,3308,13767,1382799,-73.1121214,-36.7890736,175,HUALPEN,1,41320,2021,1382799,REGION BIO BIO,8112,HUALPEN,TIRANA, ,3389,"TIRANA 3389, HUALPEN",CHILE,RANGE_INTERPOLATED,56652,2021,1382799,1,2021/09/28 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,1,IMPRUDENCIA DEL CONDUCTOR,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,0,TIRANA,0, ,- TIRANA,3389, , , , ,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135994.35432468,-4409735.55189897,3309,13768,1328085,-73.0868808,-36.7889912,175,HUALPEN,0,1792,2021,1328085,REGION BIO BIO,8110,TALCAHUANO,HUALPEN,CRISTOBAL COLON,0,"HUALPEN & CRISTOBAL COLON, TALCAHUANO",CHILE,GEOMETRIC_CENTER,2469,2021,1328085,1,2021/01/13 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,HUALPEN,0,CRISTOBAL COLON,CRISTOBAL COLON - HUALPEN,0, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2
-8135994.35432468,-4409735.55189897,3310,13769,1332917,-73.0868808,-36.7889912,175,HUALPEN,0,6911,2021,1332917,REGION BIO BIO,8110,TALCAHUANO,HUALPEN,CRISTOBAL COLON,0,"HUALPEN & CRISTOBAL COLON, TALCAHUANO",CHILE,GEOMETRIC_CENTER,9681,2021,1332917,1,2021/02/20 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,HUALPEN,0,CRISTOBAL COLON,CRISTOBAL COLON - HUALPEN,0, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1
-8135994.35432468,-4409735.55189897,3311,13770,1342818,-73.0868808,-36.7889912,175,HUALPEN,0,13197,2021,1342818,REGION BIO BIO,8110,TALCAHUANO,HUALPEN,CRISTOBAL COLON,0,"HUALPEN & CRISTOBAL COLON, TALCAHUANO",CHILE,GEOMETRIC_CENTER,18229,2021,1342818,1,2021/04/07 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,8110,TALCAHUANO,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,10,DESOBEDIENCIA A SEÑALIZACION,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,0,HUALPEN,0,CRISTOBAL COLON,CRISTOBAL COLON - HUALPEN,0, , , , ,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,1
