X,Y,FID,POINT_X,POINT_Y,Idaccident,Año,Claseaccid,Fecha,Cód_Regi,Región,Cód_Comun,Comuna,Cód_Tipo,Tipo_Accid,Cód_Tip_1,Tipo__CONA,Cód_Zona,Zona,Cód_Ubica,Ubicación,Cód_Causa,Causa,Cód_Cau_1,Causa__CON,Cód_Calle,Calle_Uno,Cód_Cal_1,Calle_Dos,Intersecci,Número,Ruta,Cód_Ruta,Ubicaci_1,Pistas_de,Pistas_d_1,Cód_Calza,Calzada,Cód__Tipo,Tipo_Calza,Cód_Estad,Estado_Cal,Cód_Condi,Condición,Cód_Est_1,Estado_Atm,Fallecidos,Graves,Menos_Grav,Leves,Ilesos,Hora_1
-8139320.72542492,-4415501.77434745,47,-73.116762,-36.830463,1418853,2022,1,2022/02/07 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,32,COLISION LATERAL,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,62,SEÑALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO,10,DESOBEDIENCIA A SEÑALIZACION,0,PEDRO AGUIRRE CERDA,0,VICTORIA,PEDRO AGUIRRE CERDA - VICTORIA,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,1,1,0,3,0,23:35:00
-8139320.72542492,-4415501.77434745,48,-73.116762,-36.830463,1418970,2022,1,2022/01/28 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,PEDRO AGUIRRE CERDA,0,DIAGONAL BIO BIO,DIAGONAL BIO BIO - PEDRO AGUIRRE CERDA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,2,HUMEDO,1,DESPEJADO,0,0,0,1,1,05:30:00
-8138307.16146125,-4416571.12624864,49,-73.107657,-36.838151,1418972,2022,1,2022/01/28 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,PEDRO AGUIRRE CERDA,0,LAS ISABELINAS,LAS ISABELINAS - PEDRO AGUIRRE CERDA,0,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,2,NUBLADO,0,0,0,3,3,21:45:00
-8055388.70140966,-4506181.01196595,50,-72.362788,-37.479683,1419016,2022,1,2022/02/04 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,65,CHOQUE LADO/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ALCAZAR,0,0,- ALCAZAR,635,0,0,0,1,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:00:00
-8053242.76218979,-4503654.04424601,51,-72.343511,-37.461667,1419023,2022,1,2022/02/04 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ALEMANIA,0,0,- ALEMANIA,1075,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,21:30:00
-8052812.55688567,-4502320.02375865,52,-72.339646,-37.452154,1419041,2022,1,2022/02/04 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,SOR VICENTA,0,0,- SOR VICENTA,2051,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,08:00:00
-8041265.87591144,-4541888.73147811,53,-72.23592,-37.733801,1419048,2022,1,2022/01/23 00:00:00+00,8,REGION BIO BIO,8305,MULCHEN,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,LAS ARAUCARIAS,0,0,- LAS ARAUCARIAS,949,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,3,01:08:00
-8041366.65344646,-4539613.43100165,54,-72.236826,-37.717634,1419062,2022,1,2022/01/26 00:00:00+00,8,REGION BIO BIO,8305,MULCHEN,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,VILLA ALEGRE,0,SALVO,SALVO - VILLA ALEGRE,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,20:30:00
-8142152.48176367,-4418749.8991339,55,-73.1422,-36.853814,1419068,2022,1,2022/02/04 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,TUCAPEL,0,LAUTARO,LAUTARO - TUCAPEL,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,0,09:10:00
-8139320.72542492,-4415501.77434745,56,-73.116762,-36.830463,1419072,2022,1,2022/02/03 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,2,IMPRUDENCIA DEL PEATON,0,PEDRO AGUIRRE CERDA,0,DIAGONAL BIO BIO,DIAGONAL BIO BIO - PEDRO AGUIRRE CERDA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,18:50:00
-8137597.07669338,-4416656.12545538,57,-73.101278,-36.838763,1419073,2022,1,2022/02/05 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,52,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,2,IMPRUDENCIA DEL PEATON,0,PEDRO AGUIRRE CERDA,0,LOS CANELOS,LOS CANELOS - PEDRO AGUIRRE CERDA,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,21:30:00
-8041090.61450514,-4538673.23857792,58,-72.234346,-37.710953,1419078,2022,1,2022/01/27 00:00:00+00,8,REGION BIO BIO,8305,MULCHEN,30,COLISION,30,COLISION,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,64,SEÑALIZACION DESOBEDECER SEÑAL CEDA EL PASO,10,DESOBEDIENCIA A SEÑALIZACION,0,VILLAGRA,0,SALVO,SALVO - VILLAGRA,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,19:30:00
-8042519.50035701,-4539027.47710979,59,-72.247182,-37.71347,1419090,2022,1,2022/01/29 00:00:00+00,8,REGION BIO BIO,8305,MULCHEN,50,CHOQUE,40,CHOQUE,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,MATTA,0,LASTARRIA,LASTARRIA - MATTA,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,0,21:05:00
-8135945.93034619,-4409115.98111293,60,-73.086446,-36.784534,1419129,2022,1,2022/02/09 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CRISTOBAL COLON,0,0,- CRISTOBAL COLON,7601,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,14:28:00
-8136392.5552752,-4412282.30886631,61,-73.090458,-36.807311,1419131,2022,1,2022/02/08 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,99,OTRO TIPO,99,OTRO TIPO,1,URBANA,1,TRAMO DE VIA RECTA,84,CARGA SOBRESALE ESTRUCTURA VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,COSTANERA,0,0,- COSTANERA,9781,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,19:00:00
-8051266.74104067,-4505909.29896198,62,-72.32576,-37.477746,1419161,2022,1,2022/02/04 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,10,ATROPELLO,10,ATROPELLO,1,URBANA,15,CRUCE CON SEÑAL CEDA EL PASO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS INDUSTRIAS,0,0,- LAS INDUSTRIAS,10445,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,14:20:00
-8051406.36907797,-4504833.12093846,63,-72.327014,-37.470074,1419167,2022,1,2022/02/04 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,10,ATROPELLO,10,ATROPELLO,1,URBANA,1,TRAMO DE VIA RECTA,54,EBRIEDAD DEL PEATON,5,ALCOHOL EN PEATON,0,LAS INDUSTRIAS,0,0,- LAS INDUSTRIAS,509,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,14:00:00
-8053672.45542425,-4505034.45057238,64,-72.347371,-37.471509,1419201,2022,1,2022/02/05 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,JOSE MANSO DE VELASCO,0,CAUPOLICAN,CAUPOLICAN - JOSE MANSO DE VELASCO,0,0,0,0,2,0,1,UNIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,10:15:00
-8132148.91157082,-4415776.80386521,65,-73.052337,-36.83244,1419203,2022,1,2022/02/07 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,CHACABUCO,0,ANGOL,ANGOL - CHACABUCO,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:00:00
-8054878.05664149,-4506355.27951665,66,-72.358201,-37.480925,1419204,2022,1,2022/02/05 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,VICUÑA MACKENNA,0,BLANCO ENCALADA,BLANCO ENCALADA - VICUÑA MACKENNA,0,0,0,0,2,2,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,2,1,16:00:00
-8130967.57800257,-4409225.21721821,67,-73.041725,-36.78532,1419216,2022,1,2022/02/09 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,93,CONDUCIR VEHICULO EN RETROCESO,1,IMPRUDENCIA DEL CONDUCTOR,0,VICUÑA MACKENA,0,PAICAVI,PAICAVI - VICUÑA MACKENA,0,0,0,0,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:30:00
-8131591.72412355,-4415476.6569617,68,-73.047331,-36.830282,1419219,2022,1,2022/02/07 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,CHACABUCO,0,ANIBAL PINTO,ANIBAL PINTO - CHACABUCO,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,1,1,16:30:00
-8127642.93235444,-4414154.43409437,69,-73.011859,-36.820775,1419225,2022,1,2022/02/07 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,COLLAO,0,0,- COLLAO,1401,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,1,0,0,1,21:20:00
-8131682.09328618,-4413217.29441484,70,-73.048143,-36.814035,1419227,2022,1,2022/02/09 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,32,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,1,IMPRUDENCIA DEL CONDUCTOR,0,PAICAVI,0,MANUEL RODRIGUEZ,MANUEL RODRIGUEZ - PAICAVI,0,0,0,0,3,3,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,10:30:00
-8133553.75241268,-4413214.04069792,71,-73.064956,-36.814012,1419233,2022,1,2022/02/09 00:00:00+00,8,REGION BIO BIO,8103,CHIGUAYANTE,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,CAMINO LOS CARROS,0,CRUZ,CAMINO LOS CARROS - CRUZ,0,0,0,0,2,2,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,10:00:00
-8077935.6182417,-4452080.17010275,72,-72.56533,-37.093018,1419483,2022,1,2022/02/02 00:00:00+00,8,REGION BIO BIO,8313,YUMBEL,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,QUINTANA,0,BAQUEDANO,BAQUEDANO - QUINTANA,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,22:15:00
-8077951.78183177,-4452927.83761115,73,-72.565476,-37.099091,1419489,2022,1,2022/02/02 00:00:00+00,8,REGION BIO BIO,8313,YUMBEL,70,VOLCADURA,70,VOLCADURA,1,URBANA,1,TRAMO DE VIA RECTA,92,ANIMALES SUELTOS VIA PUBLICA,11,DEFICIENCIAS VIALES,0,VALDIVIA,0,0,- VALDIVIA,850,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,0,07:25:00
-8078476.37493213,-4452549.97469508,74,-72.570188,-37.096384,1419490,2022,1,2022/02/03 00:00:00+00,8,REGION BIO BIO,8313,YUMBEL,65,CHOQUE LADO/LADO,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,12 DE OCTUBRE,0,0,- 12 DE OCTUBRE,1024,0,0,0,1,1,2,BIDIRECCIONAL,2,ASFALTO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,13:40:00
-8059648.27493317,-4443784.68918526,75,-72.401052,-37.033553,1419495,2022,1,2022/02/03 00:00:00+00,8,REGION BIO BIO,8303,CABRERO,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,LAS DELICIAS,0,GENERAL CRUZ,GENERAL CRUZ - LAS DELICIAS,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,18:32:00
-8093349.41587465,-4475490.08732194,76,-72.703795,-37.260575,1419505,2022,1,2022/02/04 00:00:00+00,8,REGION BIO BIO,8304,LAJA,52,CHOQUE LATERAL,40,CHOQUE,2,RURAL,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LAVANDEROS,0,0,- LAVANDEROS,256,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,06:50:00
-8077348.38566387,-4452819.3370673,77,-72.560055,-37.098314,1419510,2022,1,2022/02/05 00:00:00+00,8,REGION BIO BIO,8313,YUMBEL,30,COLISION,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,72,VELOCIDAD NO RAZONABLE NI PRUDENTE,7,VELOCIDAD IMPRUDENTE,0,ANIBAL PINTO,0,0,- ANIBAL PINTO,40,0,0,0,1,1,2,BIDIRECCIONAL,5,RIPIO,2,REGULAR,0,0,1,DESPEJADO,0,0,0,1,1,08:10:00
-8077455.7199169,-4453240.82618723,78,-72.561019,-37.101334,1419521,2022,1,2022/02/08 00:00:00+00,8,REGION BIO BIO,8313,YUMBEL,30,COLISION,30,COLISION,1,URBANA,14,CRUCE CON SEÑAL PARE,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,LOS CARRERA,0,O'HIGGINS,LOS CARRERA - O'HIGGINS,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,17:16:00
-8146926.00624422,-4404678.97311522,79,-73.185081,-36.752605,1419527,2022,1,2022/02/10 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,50,CHOQUE,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,RAMUNTCHO,0,O-60,O-60 - RAMUNTCHO,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,00:42:00
-8049919.08502122,-4503533.36568261,80,-72.313654,-37.460806,1419545,2022,1,2022/02/06 00:00:00+00,8,REGION BIO BIO,8301,LOS ANGELES,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,INDIRA GHANDI,0,0,- INDIRA GHANDI,2,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,1,15:00:00
-8132368.45587056,-4414657.52333444,81,-73.054309,-36.824392,1419564,2022,1,2022/02/08 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,53,CHOQUE POSTERIOR,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,LOS CARRERA,0,RENGO,LOS CARRERA - RENGO,0,0,0,0,3,3,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,17:25:00
-8132423.28071978,-4415270.25437787,82,-73.054801,-36.828798,1419570,2022,1,2022/02/09 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,10,ATROPELLO,10,ATROPELLO,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,SAN MARTIN,0,ANGOL,ANGOL - SAN MARTIN,0,0,0,0,2,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,11:10:00
-8132585.29510668,-4415994.95496347,83,-73.056257,-36.834009,1419574,2022,1,2022/02/09 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,67,CHOQUE POSTERIOR/FRENTE,40,CHOQUE,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,28,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,CHACABUCO,ARTURO PRAT - CHACABUCO,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,2,HUMEDO,1,DESPEJADO,0,0,0,0,2,18:10:00
-8132585.29510668,-4415994.95496347,84,-73.056257,-36.834009,1419576,2022,1,2022/02/09 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,30,COLISION,30,COLISION,1,URBANA,11,CRUCE CON SEMAFORO FUNCIONANDO,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,CHACABUCO,ARTURO PRAT - CHACABUCO,0,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:30:00
-8143944.6253779,-4440878.8242655,85,-73.158299,-37.012712,1419645,2022,1,2022/02/02 00:00:00+00,8,REGION BIO BIO,8102,CORONEL,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,26,OTROS NO CONSIDERADOS,27,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,1,IMPRUDENCIA DEL CONDUCTOR,0,GENERAL CARLOS PRATS,0,0,- GENERAL CARLOS PRATS,913,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,15:15:00
-8132939.22429571,-4415300.26671423,86,-73.059436,-36.829014,1419657,2022,1,2022/02/10 00:00:00+00,8,REGION BIO BIO,8101,CONCEPCION,32,COLISION LATERAL,30,COLISION,1,URBANA,1,TRAMO DE VIA RECTA,29,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,1,IMPRUDENCIA DEL CONDUCTOR,0,ARTURO PRAT,0,FREIRE,ARTURO PRAT - FREIRE,0,0,0,0,4,0,1,UNIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,18:48:00
-8139480.53568591,-4416461.32791861,87,-73.118198,-36.837362,1419660,2022,1,2022/02/10 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,33,COLISION POR ALCANCE,30,COLISION,1,URBANA,16,CRUCE SIN SEÑALIZACION,97,CAUSAS NO DETERMINADAS,13,CAUSAS NO DETERMINADAS,0,DIAGONAL BIO BIO,0,LA CANDELARIA,DIAGONAL BIO BIO - LA CANDELARIA,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,2,REGULAR,1,SECO,1,DESPEJADO,0,0,0,0,1,19:00:00
-8135720.15215496,-4406869.48788755,88,-73.084418,-36.76837,1419663,2022,1,2022/02/09 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,AUTOPISTA CONCEPCION TALCAHUANO,0,0,- AUTOPISTA CONCEPCION TALCAHUANO,9781,0,0,0,2,2,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,2,14:50:00
-8138562.75101211,-4409413.69695982,89,-73.109953,-36.786676,1419670,2022,1,2022/02/12 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,63,CHOQUE FRENTE/POSTERIOR,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,24,CONDUCCION EN ESTADO DE EBRIEDAD,4,ALCOHOL EN CONDUCTOR,0,LA RECONQUISTA,0,0,- LA RECONQUISTA,8027,0,0,0,1,1,3,BIDIRECCIONAL CON BANDEJON,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,1,0,0,1,15:30:00
-8139320.91466806,-4415496.61456957,90,-73.116764,-36.830426,1419675,2022,1,2022/02/12 00:00:00+00,8,REGION BIO BIO,8108,SAN PEDRO DE LA PAZ,10,ATROPELLO,10,ATROPELLO,1,URBANA,16,CRUCE SIN SEÑALIZACION,31,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,1,IMPRUDENCIA DEL CONDUCTOR,0,ENRIQUE SORO,0,LAS GARZAS,ENRIQUE SORO - LAS GARZAS,0,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,1,1,19:45:00
-8139031.50625589,-4408582.47911992,91,-73.114164,-36.780695,1419684,2022,1,2022/02/12 00:00:00+00,8,REGION BIO BIO,8112,HUALPEN,51,CHOQUE FRONTAL,40,CHOQUE,1,URBANA,1,TRAMO DE VIA RECTA,71,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,7,VELOCIDAD IMPRUDENTE,0,GIBRALTAR,0,0,- GIBRALTAR,2490,0,0,0,1,1,2,BIDIRECCIONAL,1,CONCRETO,1,BUENO,1,SECO,1,DESPEJADO,0,0,0,0,1,05:00:00
