X,Y,FID,Idaccident,Latitude,Longitude,Fecha,Hora,Cód_Regi,Región,Comuna,Tipo_Accid,Tipo__CONA,Zona,Ubicación,Causa,Causa__CON,Calle_Uno,Calle_Dos,Intersecci,Número,Calzada,Tipo_Calza,Estado_Cal,Condición,Estado_Atm,Fallecidos,Lesionados,Graves,Menos_Grav,Leves
-8052911.74255197,-4507183.74568262,5613,1553731,-37.486831,-72.340537,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,MATEO DE TORO Y ZAMBRANO,FRANCISCO ENCINA,FRANCISCO ENCINA - MATEO DE TORO Y ZAMBRANO,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-8128767.62656577,-4413374.6696988,5614,1553854,-36.815167,-73.021962,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,TEGUALDA, ,- TEGUALDA,860,UNIDIRECCIONAL,ASFALTO,BUENO,MOJADO,LLUVIA,0,1,0,0,1
-8054773.89499396,-4504684.76996582,5615,1553720,-37.469016,-72.357265,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT,ERCILLA,ARTURO PRAT - ERCILLA,0,BIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,NUBLADO,0,2,0,0,2
-8136090.00003117,-4407861.38198952,5616,1555516,-36.775507,-73.08774,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,EBRIEDAD DEL PEATON,ALCOHOL EN PEATON,LA MARINA, ,- LA MARINA,667,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8053274.19881399,-4507177.99377743,5617,1553735,-37.48679,-72.343793,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LOS CARRERA, ,- LOS CARRERA,1313,BIDIRECCIONAL CON BANDEJON,CONCRETO,REGULAR,MOJADO,NUBLADO,0,0,0,0,0
-8132695.98007638,-4416049.90708818,5618,1553823,-36.834404,-73.057251,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,IMPRUDENCIA DEL CONDUCTOR,PADRE HURTADO,CHACABUCO,CHACABUCO - PADRE HURTADO,0,UNIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,NUBLADO,0,0,0,0,0
-8137207.42507976,-4417327.61651116,5619,1556435,-36.84359,-73.097778,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,SAN PEDRO DE LA PAZ,COLISION POR ALCANCE,COLISION,URBANA,CRUCE SIN SEÑALIZACION,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,MICHIMALONCO, ,- MICHIMALONCO,1300,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8042750.27679337,-4541087.33375019,5620,1555319,-37.728107,-72.249255,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,MULCHEN,ATROPELLO,ATROPELLO,URBANA,CRUCE SIN SEÑALIZACION,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,EL MORRO,REHUEN,EL MORRO - REHUEN,0,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,NUBLADO,0,1,0,0,1
-8042519.51148896,-4539027.43476575,5621,1555311,-37.71347,-72.247182,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,MULCHEN,COLISION,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,ANIMALES SUELTOS VIA PUBLICA,DEFICIENCIAS VIALES,MATTA,LASTARRIA,LASTARRIA - MATTA,0,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,NUBLADO,0,0,0,0,0
-8153178.32110438,-4474968.11317011,5622,1555712,-37.256843,-73.241247,2023/08/23 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,ARAUCO,CHOQUE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,VICENTE MILLAN, ,- VICENTE MILLAN,80,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,LLUVIA,0,0,0,0,0
-8131478.03352761,-4413638.17234769,5623,1553805,-36.817062,-73.04631,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION BAJO LA INFLUENCIA DEL ALCOHOL,ALCOHOL EN CONDUCTOR,PAICAVI,BULNES,BULNES - PAICAVI,0,BIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,DESPEJADO,0,1,0,0,1
-8144468.90678369,-4438094.3275614,5624,1555398,-36.992736,-73.163009,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CORONEL,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,SEÑALIZACION SEMAFORO MAL ESTADO O DEFICIENTE,DEFICIENCIAS VIALES,MANUEL MONTT,LOS MOLINEROS,LOS MOLINEROS - MANUEL MONTT,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8054749.29338649,-4504589.6761726,5625,1553749,-37.468338,-72.357044,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,OTROS NO CONSIDERADOS,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ARTURO PRAT, ,- ARTURO PRAT,451,BIDIRECCIONAL,CONCRETO,REGULAR,MOJADO,NUBLADO,0,0,0,0,0
-8121367.88605427,-4386059.0165402,5626,1554318,-36.61847,-72.955489,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TOME,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCIR VEHICULO EN RETROCESO,IMPRUDENCIA DEL CONDUCTOR,MANUEL MONTT, ,- MANUEL MONTT,1150,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,0,0,0,0
-8139080.59815133,-4398971.34277611,5627,1555907,-36.711513,-73.114605,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,VIRAJES INDEBIDOS,IMPRUDENCIA DEL CONDUCTOR,BLANCO ENCALADA, ,- BLANCO ENCALADA,88,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8163252.51238219,-4473481.49606999,5628,1555713,-37.246213,-73.331745,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,ARAUCO,COLISION FRONTAL,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,COCHRANE, ,- COCHRANE,1228,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-8054165.42265728,-4505296.16791701,5629,1555094,-37.473375,-72.351799,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,RICARDO VICUÑA, ,- RICARDO VICUÑA,410,BIDIRECCIONAL CON BANDEJON,ASFALTO,BUENO,CON ACEITE,DESPEJADO,0,1,0,0,1
-8052851.18474898,-4502391.9594789,5630,1554959,-37.452667,-72.339993,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,ORIENTE, ,- ORIENTE,2050,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8054376.03913386,-4503947.04426668,5631,1554967,-37.463756,-72.353691,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION PERPENDICULAR,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,GALVARINO,MENDOZA,GALVARINO - MENDOZA,0,UNIDIRECCIONAL,CONCRETO,BUENO,MOJADO,LLUVIA,0,3,0,0,3
-8058797.87194715,-4444591.97420707,5632,1554675,-37.039342,-72.393413,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CABRERO,CHOQUE FRENTE/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,LA ALEGRIA, ,- LA ALEGRIA,156,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8138722.92862742,-4409182.72621314,5633,1553884,-36.785014,-73.111392,2023/08/24 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,CHOQUE FRENTE/LADO,CHOQUE,URBANA,TRAMO DE VIA RECTA,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,VELOCIDAD IMPRUDENTE,PASAJE UNO, ,- PASAJE UNO,2992,BIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,LLOVIZNA,0,0,0,0,0
-8144353.69111072,-4439069.15267292,5634,1555830,-36.99973,-73.161974,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CORONEL,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,MANUEL MONTT,LOS CHIFLONES,LOS CHIFLONES - MANUEL MONTT,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8139531.9986865,-4416444.08062818,5635,1557051,-36.837238,-73.11866,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,SAN PEDRO DE LA PAZ,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,DIAGONAL BIO BIO,PEDRO AGUIRRE CERDA,DIAGONAL BIO BIO - PEDRO AGUIRRE CERDA,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,2,0,0
-8132256.93600469,-4413478.40136144,5636,1554437,-36.815913,-73.053307,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,MANUEL RODRIGUEZ,CASTELLON,CASTELLON - MANUEL RODRIGUEZ,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,NUBLADO,0,1,0,0,1
-8126056.77432597,-4402707.1068843,5637,1554176,-36.738411,-72.99761,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,PENCO,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,IMPRUDENCIA DEL PEATON,IMPRUDENCIA DEL PEATON,FREIRE, ,- FREIRE,300,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-8124662.05242583,-4413510.10507398,5638,1554972,-36.816141,-72.985081,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,OTROS NO CONSIDERADOS,CONDUCIR VEHICULO EN RETROCESO,IMPRUDENCIA DEL CONDUCTOR,21 DE MAYO, ,- 21 DE MAYO,3225,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8132012.03312494,-4415696.4985576,5639,1554961,-36.831863,-73.051107,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,ATROPELLO,ATROPELLO,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,NO RESPETAR DERECHO PREFERENTE DE PASO A PEATON,IMPRUDENCIA DEL CONDUCTOR,CHACABUCO,LINCOYAN,CHACABUCO - LINCOYAN,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8139345.09326146,-4400814.20065655,5640,1555936,-36.724783,-73.116981,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,IMPRUDENCIA DEL CONDUCTOR,CRISTOBAL COLON, ,- CRISTOBAL COLON,5174,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8053915.84435892,-4505020.55052464,5641,1555099,-37.47141,-72.349557,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,CHOQUE FRENTE/LADO,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,IMPRUDENCIA DEL CONDUCTOR,CAUPOLICAN,ALMAGRO,ALMAGRO - CAUPOLICAN,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8051905.74831367,-4502763.28530885,5642,1555104,-37.455315,-72.3315,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE SIN SEÑALIZACION,NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO,IMPRUDENCIA DEL CONDUCTOR,ALMIRANTE LATORRE,LEONARDO DA VINCI,ALMIRANTE LATORRE - LEONARDO DA VINCI,0,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8128767.62656577,-4413374.6696988,5643,1554539,-36.815167,-73.021962,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,ACERA O BERMA,CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE,IMPRUDENCIA DEL CONDUCTOR,TEGUALDA, ,- TEGUALDA,860,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8165405.43133413,-4505986.29515974,5644,1554395,-37.478295,-73.351085,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CURANILAHUE,CHOQUE FRENTE/FRENTE,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,SEGUNDA COMPAÑIA, ,- SEGUNDA COMPAÑIA,124,BIDIRECCIONAL,ASFALTO,BUENO,HUMEDO,DESPEJADO,0,0,0,0,0
-8128389.91953351,-4430829.86700431,5645,1555553,-36.940596,-73.018569,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,CHOQUE FRENTE/POSTERIOR,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,MANUEL RODRIGUEZ,MANQUIMAVIDA,MANQUIMAVIDA - MANUEL RODRIGUEZ,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8134372.00632976,-4410037.99725007,5646,1554441,-36.791167,-73.072307,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,COLISION,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,IMPRUDENCIA DEL CONDUCTOR,AUTOPISTA CONCEPCION TALCAHUANO, ,- AUTOPISTA CONCEPCION TALCAHUANO,8360,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,LLOVIZNA,0,1,0,0,1
-8132594.23406179,-4414169.50808274,5647,1554965,-36.820883,-73.056337,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE,IMPRUDENCIA DEL CONDUCTOR,RENGO, ,- RENGO,1130,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8136628.8976861,-4404652.72794762,5648,1555920,-36.752416,-73.092581,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,VOLCADURA,VOLCADURA,URBANA,TRAMO DE VIA RECTA,VELOCIDAD NO RAZONABLE NI PRUDENTE,VELOCIDAD IMPRUDENTE,CRISTOBAL COLON, ,- CRISTOBAL COLON,3914,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-8130833.49367591,-4411252.42498543,5649,1554399,-36.799903,-73.04052,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,ENLACE A DESNIVEL,CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION,IMPRUDENCIA DEL CONDUCTOR,LOS CARRERA,PADRE HURTADO,LOS CARRERA - PADRE HURTADO,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,MOJADO,DESPEJADO,0,0,0,0,0
-8130097.22656381,-4412508.70271755,5650,1554847,-36.808939,-73.033906,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CAMILO HENRIQUEZ,ALONSO DE RIBERA,ALONSO DE RIBERA - CAMILO HENRIQUEZ,0,BIDIRECCIONAL,CONCRETO,REGULAR,SECO,DESPEJADO,0,0,0,0,0
-8137158.77846228,-4404780.13301699,5651,1555918,-36.753333,-73.097341,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TALCAHUANO,COLISION LATERAL,COLISION,URBANA,TRAMO DE VIA RECTA,VIRAJES INDEBIDOS,IMPRUDENCIA DEL CONDUCTOR,ALTO HORNO, ,- ALTO HORNO,521,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,1,0
-8135695.4837558,-4413486.18822945,5652,1554429,-36.815969,-73.084196,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,CHOQUE,CHOQUE,URBANA,ENLACE A NIVEL,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,PUENTE JUAN PABLO II,JORGE ALESSANDRI,JORGE ALESSANDRI - PUENTE JUAN PABLO II,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,MOJADO,LLOVIZNA,0,2,0,0,2
-8094064.44322791,-4476758.76532845,5653,1554697,-37.269645,-72.710218,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LAJA,CHOQUE FRONTAL,CHOQUE,URBANA,TRAMO DE VIA RECTA,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,SAN MARTIN, ,- SAN MARTIN,808,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,2,0,1,1
-8138892.69085087,-4410840.64951308,5654,1554465,-36.796941,-73.112917,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,HUALPEN,CHOQUE,CHOQUE,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,CRISTOBAL COLON,LOS COPIHUES,CRISTOBAL COLON - LOS COPIHUES,0,BIDIRECCIONAL CON BANDEJON,CONCRETO,BUENO,HUMEDO,LLUVIA,0,0,0,0,0
-8172815.63587776,-4516557.65450533,5655,1554691,-37.553619,-73.417652,2023/08/25 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LAJA,VOLCADURA,VOLCADURA,URBANA,CRUCE CON SEÑAL PARE,CONDUCCION EN ESTADO DE EBRIEDAD,ALCOHOL EN CONDUCTOR,LOS RIOS,LAVANDEROS,LAVANDEROS - LOS RIOS,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8133989.51255939,-4415328.0816188,5656,1554470,-36.829214,-73.068871,2023/08/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CHIGUAYANTE,COLISION,COLISION,URBANA,CRUCE CON SEMAFORO FUNCIONANDO,"VELOCIDAD NO REDUCIR CRUCE DE CALLES, CUMBRE, CURVA, ETC.",VELOCIDAD IMPRUDENTE,CARDENAL SILVA HENRIQUEZ,CALETERA LOS CARRERA,CALETERA LOS CARRERA - CARDENAL SILVA HENRIQUEZ,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8129598.40392556,-4412634.39426077,5657,1554503,-36.809843,-73.029425,2023/08/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEÑAL CEDA EL PASO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,JOSE MIGUEL GARCIA,PEDRO LAGOS,JOSE MIGUEL GARCIA - PEDRO LAGOS,0,UNIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,DESPEJADO,0,0,0,0,0
-8144346.01006586,-4439452.75156279,5658,1554525,-37.002482,-73.161905,2023/08/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION POR ALCANCE,COLISION,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,JORGE ALESSANDRI,PASO SOBRE NIVEL 21 DE MAYO,JORGE ALESSANDRI - PASO SOBRE NIVEL 21 DE MAYO,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8131181.47840413,-4414205.38567309,5659,1555056,-36.821141,-73.043646,2023/08/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION PERPENDICULAR,COLISION,URBANA,TRAMO DE VIA RECTA,VELOCIDAD MAYOR QUE MAXIMA PERMITIDA,VELOCIDAD IMPRUDENTE,MAIPU,PAICAVI,MAIPU - PAICAVI,0,BIDIRECCIONAL,CONCRETO,BUENO,HUMEDO,LLOVIZNA,0,0,0,0,0
-8141473.52192543,-4443017.45635053,5660,1555857,-37.028051,-73.136101,2023/08/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CORONEL,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA RECTA,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,LAUTARO, ,- LAUTARO,600,UNIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,1,0,0,1
-8131922.86621282,-4412069.90626482,5661,1554566,-36.805783,-73.050306,2023/08/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,COLISION,COLISION,URBANA,CRUCE CON SEÑAL PARE,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,MANUEL GUTIERREZ,LAUTARO,LAUTARO - MANUEL GUTIERREZ,0,BIDIRECCIONAL,ASFALTO,BUENO,SECO,DESPEJADO,0,0,0,0,0
-8119378.6067538,-4385902.98666687,5662,1554339,-36.617345,-72.937619,2023/08/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,TOME,ATROPELLO,ATROPELLO,URBANA,TRAMO DE VIA CURVA VERTICAL,PEATON CRUZA CALZADA FORMA SORPRESIVA O DESCUIDADA,IMPRUDENCIA DEL PEATON,LAS ORQUIDEAS,LOS NARANJOS,LAS ORQUIDEAS - LOS NARANJOS,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,1,1,0,0
-8054822.54161143,-4506105.24851075,5663,1555116,-37.479143,-72.357702,2023/08/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,LOS ANGELES,COLISION LATERAL,COLISION,URBANA,CRUCE CON SEÑAL PARE,SEÑALIZACION DESOBEDECER SEÑAL PARE,DESOBEDIENCIA A SEÑALIZACION,FREIRE,ELEUTERIO RAMIREZ,ELEUTERIO RAMIREZ - FREIRE,0,BIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,4,0,1,3
-8131033.86875934,-4414129.59788208,5664,1554554,-36.820596,-73.04232,2023/08/26 00:00:00+00,1899/12/30 00:00:00+00,8,REGION BIO BIO,CONCEPCION,CHOQUE POSTERIOR/FRENTE,CHOQUE,URBANA,CRUCE CON SEÑAL CEDA EL PASO,CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO,IMPRUDENCIA DEL CONDUCTOR,JANEQUEO,MAIPU,JANEQUEO - MAIPU,0,UNIDIRECCIONAL,CONCRETO,BUENO,SECO,DESPEJADO,0,0,0,0,0
